GEOID10	P0010001	P0010002	P0010003	P0010004	P0010005	P0010006	P0010007	P0010008	P0010009	P0010010	P0010011	P0010012	P0010013	P0010014	P0010015	P0010016	P0010017	P0010018	P0010019	P0010020	P0010021	P0010022	P0010023	P0010024	P0010025	P0010026	P0010027	P0010028	P0010029	P0010030	P0010031	P0010032	P0010033	P0010034	P0010035	P0010036	P0010037	P0010038	P0010039	P0010040	P0010041	P0010042	P0010043	P0010044	P0010045	P0010046	P0010047	P0010048	P0010049	P0010050	P0010051	P0010052	P0010053	P0010054	P0010055	P0010056	P0010057	P0010058	P0010059	P0010060	P0010061	P0010062	P0010063	P0010064	P0010065	P0010066	P0010067	P0010068	P0010069	P0010070	P0010071	QGIS_Area	Limit_Area	%_Seguin	Neighbors
481872108011048	114	113	97	6	0	1	0	9	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.63E-05	1.60E-05	0.1661675819	481872108031006, 481872108031005, 481872108011037, 481872108031007, 481872108011038, 481872108011046, 481872108011042
481872108011086	50	50	47	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37E-05	3.37E-05	1	481872108011084, 481872108011085, 481872108013014, 481872108013023, 481872108011065, 481872108011087, 481872108011066, 481872108011078, 481872108011079
481872102002028	60	56	30	11	0	1	0	14	4	4	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76E-06	1.76E-06	1	481872102003010, 481872102002011, 481872102002027, 481872102003014, 481872102003009, 481872102002030, 481872102002012, 481872102002029, 481872102002013
481872103002029	85	84	62	16	0	0	0	6	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79E-06	3.79E-06	1	481872103005055, 481872103002002, 481872103002000, 481872103005056, 481872103002010, 481872103002030, 481872103002009, 481872103005028, 481872103002011, 481872103002028
481872103004050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.47E-06	6.47E-06	1	481872103003030, 481872108012002, 481872103003029, 481872103004048, 481872103004049, 481872104002028, 481872103003028, 481872104002026, 481872103004044, 481872103004042
481872108013018	60	60	57	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92E-06	2.92E-06	1	481872108013014, 481872108013013
481872108011006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84E-07	2.84E-07	0.9999999998	481872108011019, 481872108011005, 481872108011017, 481872108011020
481872108013019	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70E-06	1.70E-06	1	481872108013014, 481872108013017
481872108013027	25	25	19	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52E-06	1.52E-06	1	481872108013013
481872102001002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.99E-08	3.99E-08	1	481872102001006, 481872102001001, 481872102001005
481872101001007	39	39	34	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.72E-05	4.72E-05	1	481872101001012, 481872101001009, 481872102001006, 481872101001013, 481872102001007, 481872101001006, 481872101001008, 481872101001027, 481872102001001, 481872101001010, 481872101001002, 481872101001011
481872101001011	8	8	5	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19E-06	4.19E-06	1	481872102001007, 481872101001010, 481872101001007, 481872102001010
481872101003017	43	43	31	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67E-06	1.67E-06	0.9999999999	481872101003015, 481872101004006, 481872101003016, 481872101003032, 481872101003004, 481872101003018, 481872101004005, 481872101004004
481872109022024	23	22	17	0	0	0	0	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.62E-06	8.62E-06	1	481872109022023
481872102001003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.51E-07	6.51E-07	1	481872105041022, 481872105041021, 481872105041069, 481872102002005, 481872102001004, 481872102002004, 481872102001000, 481872102001005
481872102002006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40E-06	1.40E-06	0.9999999998	481872105041069, 481872102002005, 481872102002007, 481872108011000, 481872105041066, 481872105041067, 481872102002004, 481872108011008, 481872105041068, 481872102002034
481872102002008	360	348	197	57	0	4	0	90	12	12	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75E-05	2.75E-05	1	481872102002002, 481872108011011, 481872102002007, 481872102002032, 481872108011010, 481872102002009, 481872102002004, 481872108011008, 481872108011007, 481872102002033, 481872102002034
481872103001014	162	153	118	19	1	1	2	12	9	9	2	2	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.93E-06	4.93E-06	1	481872103001009, 481872103001013, 481872103001010, 481872103001015, 481872103001012, 481872103003003
481872105041071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37E-06	1.37E-06	1	481872105041062, 481872105041063, 481872105041066, 481872105041067, 481872105041070, 481872105041068
481872108013028	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.40E-07	5.40E-07	1	481872108013029, 481872108013016, 481872108013009, 481872108013015
481872102002025	25	25	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.13E-07	9.13E-07	1	481872102002016, 481872102002031, 481872102002026, 481872102002017, 481872102002024
481872102003008	17	17	2	2	2	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.56E-07	5.56E-07	1	481872102003012, 481872102002027, 481872102002031, 481872102003007, 481872102003009, 481872102003011, 481872102002024
481872102002024	14	14	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38E-06	1.38E-06	0.9999999999	481872102002031, 481872102003007, 481872102002026, 481872102003005, 481872102002018, 481872102003006, 481872102002025, 481872102003008
481872103001000	190	187	134	14	0	0	0	39	3	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.24E-05	3.24E-05	1	481872103001019, 481872103001008, 481872103001002, 481872102003015, 481872103003001, 481872102003028, 481872102004008, 481872103001007, 481872103001024, 481872102003014, 481872103002013, 481872103001025, 481872103001018, 481872103001023, 481872103003000, 481872102004029, 481872103001001, 481872102004009
481872103003000	20	20	16	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71E-06	1.71E-06	1	481872103003001, 481872103003012, 481872103002013, 481872103001018, 481872103003013, 481872103002014, 481872103001000
481872102003018	13	13	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41E-07	4.41E-07	0.9999999999	481872102003012, 481872102003028, 481872102003013, 481872102003027, 481872102003011, 481872102003019
481872102003019	58	58	16	9	3	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59E-06	1.59E-06	1	481872102003025, 481872102003012, 481872102003020, 481872102003007, 481872102003024, 481872102003017, 481872102003026, 481872102003027, 481872102003011, 481872102003018
481872102004029	40	39	33	0	0	0	0	6	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05E-06	1.05E-06	1	481872103001019, 481872102004010, 481872103001000, 481872103001001, 481872102004009, 481872102004028
481872103001026	31	31	18	3	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21E-06	1.21E-06	1	481872103001019, 481872103001024, 481872103002013, 481872103001025, 481872103005016, 481872103005056, 481872103002012, 481872103001023
481872102004013	25	25	22	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.78E-07	7.78E-07	1	481872102004014, 481872102004006, 481872102004026, 481872102004015, 481872102004012
481872103002011	44	44	38	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64E-06	1.64E-06	1	481872103002013, 481872103005056, 481872103002012, 481872103002010, 481872103005028, 481872103002029
481872108013025	39	39	33	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.62E-06	2.62E-06	1	481872108013014, 481872108013023, 481872108013024, 481872108013021
481872103003018	25	24	15	6	0	2	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.26E-07	9.26E-07	1	481872103003019, 481872103003015, 481872103003017, 481872103003020, 481872103003014, 481872103003016
481872103002016	47	46	36	3	1	0	0	6	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.42E-06	4.42E-06	1	481872103002017, 481872103003019, 481872103002027, 481872103002026, 481872103003013, 481872103003014, 481872103002014, 481872103002015, 481872103002022
481872103003022	61	53	53	0	0	0	0	0	8	4	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03E-06	2.03E-06	1	481872103003021, 481872103002032, 481872103003023
481872108013008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.86E-08	8.86E-08	0.9999999995	481872108013006, 481872108013021, 481872108013010
481872103002031	84	83	64	16	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20E-06	1.20E-06	1	481872103002023, 481872103003021, 481872103002041, 481872103002032, 481872103003026, 481872103002035, 481872103002036
481872108041023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.12E-06	5.12E-06	1	481872108041043, 481872108041040, 481872108041055, 481872108041045, 481872108041042, 481872108041044, 481872108041041, 481872108041022
481872108041029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84E-06	2.84E-06	1	481872108041024, 481872108041031, 481872108041030, 481872108041004, 481872108041046
481872108041032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12E-07	1.12E-07	0.9999999997	481872108041000, 481872108041031, 481872108041030, 481872105041078, 481872105041088, 481872108041004
481872108031011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57E-06	3.57E-06	1	481872108031004, 481872108031012, 481872108031005, 481872108031009, 481872108031015, 481872108031010, 481872108031014
481872108031000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.83E-06	3.83E-06	1	481872108041043, 481872108031002, 481872108041030, 481872108041055, 481872108011035, 481872108031003, 481872108031001, 481872108041042, 481872108011050, 481872108031008
481872109011182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.80E-06	4.80E-06	1	481872109011176, 481872109011183, 481872109011202, 481872109022000, 481872109022004, 481872109022001, 481872109011185, 481872109011184, 481872109011180
481872105041045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17E-05	1.17E-05	1.000000001	481872105041064, 481872105041046, 481872105041022, 481872105041040, 481872105041069, 481872105041042, 481872105041044, 481872105041070, 481872105041047, 481872105041065
481872105041043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.49E-06	1.54E-08	0.003431280541	481872105041042
481872105041039	44	43	39	0	3	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39E-05	5.12E-07	0.03690515008	481872105041040, 481872105041035, 481872105041028
481872105042044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.69E-06	5.69E-06	1	481872105042050, 481872105042045, 481872105042041, 481872105042046, 481872105042051, 481872105042061
481872109021020	37	37	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35E-06	1.35E-06	1	481872109021018, 481872109021019
481872105041060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13E-07	2.18E-07	0.5273722424	481872105041080, 481872105041082, 481872105041059, 481872105041083, 481872105041061
481872108012016	52	52	47	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78E-05	3.78E-05	1	481872108012014, 481872108012010, 481872108012028, 481872108012018, 481872108013026, 481872108011080, 481872108011083, 481872108012027, 481872108012017, 481872108012026, 481872108011079
481872102001005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.26E-05	8.26E-05	1	481872102001006, 481872102002002, 481872102001004, 481872102001007, 481872102001001, 481872102002004, 481872102001000, 481872102001021, 481872102001002, 481872102001003
481872105041050	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.03E-05	2.45E-07	0.003053571813	481872105041062, 481872105041059, 481872105041058, 481872105041049
481872102001010	81	76	64	11	0	0	0	1	5	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82E-06	1.82E-06	1	481872102001011, 481872102001007, 481872102001012, 481872101001010, 481872102001009, 481872101001011, 481872101001017, 481872101001016
481872109022014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62E-06	3.62E-06	1	481872105042050, 481872101001005, 481872109022015, 481872109022013, 481872109022016, 481872105042049, 481872101001000
481872101001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19E-06	3.19E-06	0.9999999999	481872105042050, 481872101001005, 481872105041091, 481872105042054, 481872101001004, 481872109022015, 481872101001001, 481872101001003, 481872105042049, 481872109022014
481872101004054	57	56	48	0	0	0	0	8	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63E-06	1.63E-06	1	481872101004045, 481872101004046, 481872103005000, 481872103005002, 481872101004044, 481872103005004, 481872103005003, 481872101004047, 481872101004053
481872101004005	31	31	23	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56E-06	1.56E-06	1	481872101004006, 481872101003032, 481872101004014, 481872101003018, 481872101004015, 481872101003017, 481872101004004, 481872101004016
481872101004047	19	17	15	2	0	0	0	0	2	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.19E-07	9.19E-07	1	481872101004045, 481872101004046, 481872101004048, 481872101004038, 481872103005000, 481872101004054
481872103005014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58E-06	1.58E-06	1	481872103001022, 481872103005029, 481872103005016, 481872103005015, 481872103005028, 481872103005013
481872105041068	24	24	11	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48E-06	4.48E-06	1	481872105041069, 481872102002005, 481872105041067, 481872105041070, 481872102002006, 481872105041071
481872102002033	22	22	21	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01E-05	2.01E-05	1	481872108011011, 481872108011012, 481872102002032, 481872108011010, 481872103001005, 481872102002009, 481872103001006, 481872102002008
481872102002014	12	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.72E-07	6.72E-07	0.9999999999	481872102002015, 481872102002016, 481872102002012, 481872102002003, 481872102002013
481872103002008	34	33	14	10	0	4	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.57E-07	9.57E-07	1	481872103002034, 481872103002023, 481872103002040, 481872103002019, 481872103002020, 481872103002009, 481872103002028, 481872103002007
481872102002034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33E-06	1.33E-06	1	481872102002007, 481872108011000, 481872108011008, 481872108011007, 481872102002006, 481872102002008
